ID	duplicate_count
20154	3
20155	3
20160	3
20162	3
20166	3
20174	3
20175	3
20176	3
20179	3
20181	3
20188	3
20190	3
20191	3
20193	3
20195	3
20197	3
20200	3
20202	3
20205	3
20207	3
20208	3
20213	3
20214	3
20217	3
20218	3
20219	3
20223	3
20225	3
20226	3
20228	3
20230	3
20236	3
20237	3
20243	3
20244	3
20258	3
20270	3
20272	3
20273	3
20279	3
20282	3
20289	3
20291	3
20293	3
20294	3
20296	3
20299	3
20302	3
20312	3
20315	3
20318	3
20321	3
20322	3
20324	3
20326	3
20328	3
20331	3
20332	3
20334	3
20335	3
20337	3
20338	3
20341	3
20352	3
20355	3
20356	3
20357	3
20358	3
20359	3
20360	3
20361	3
20362	3
20364	3
20368	3
20382	3
20383	3
20387	3
20391	3
20392	3
20395	3
20399	3
20404	3
20405	3
20406	3
20407	3
20414	3
20416	3
20419	3
20426	3
20427	3
20428	3
20434	3
20441	3
20443	3
20445	3
20446	3
20448	3
20452	3
20453	3
20458	3
20459	3
20462	3
20465	3
20466	3
20468	3
20470	3
20479	3
20483	3
20484	3
20485	3
20487	3
20489	3
20490	3
20491	3
20499	3
20502	3
20503	3
20504	3
20507	3
20508	3
20515	3
20520	3
20522	3
20524	3
20526	3
20527	3
20528	3
20530	3
20533	3
20535	3
20539	3
20542	3
20547	3
20550	3
20551	3
20553	3
20554	3
20556	3
20558	3
20561	3
20567	3
20569	3
20571	3
20574	3
20578	3
20579	3
20581	3
20585	3
20586	3
20587	3
20591	3
20592	3
20593	3
20595	3
20596	3
20598	3
20602	3
20603	3
20613	3
20615	3
20616	3
20617	3
20620	3
20623	3
20624	3
20625	3
20626	3
20627	3
20628	3
20629	3
20631	3
20636	3
20638	3
20641	3
20642	3
20643	3
20644	3
20646	3
20649	3
20651	3
20654	3
20655	3
20659	3
20669	3
20670	3
20671	3
20673	3
20674	3
20675	3
20677	3
20679	3
20685	3
20687	3
20689	3
20691	3
20694	3
20699	3
20708	3
20709	3
20713	3
20715	3
20717	3
20727	3
20728	3
20729	3
20732	3
20733	3
20734	3
20738	3
20739	3
20742	3
20746	3
20754	3
20755	3
20756	3
20766	3
20768	3
20769	3
20772	3
20778	3
20779	3
20781	3
20783	3
20784	3
20786	3
20793	3
20795	3
20796	3
20798	3
20799	3
20800	3
20805	3
20806	3
20807	3
20808	3
20812	3
20813	3
20820	3
20824	3
20831	3
20832	3
20835	3
20836	3
20837	3
20840	3
20844	3
20845	3
20846	3
20850	3
20851	3
20864	3
20865	3
20866	3
20871	3
20885	3
20891	3
20893	3
20899	3
20901	3
20902	3
20903	3
20907	3
20910	3
20911	3
20915	3
20916	3
20920	3
20924	3
20929	3
20935	3
20936	3
20940	3
20942	3
20946	3
20951	3
20953	3
20955	3
20956	3
20958	3
20960	3
20966	3
20968	3
20972	3
20974	3
20980	3
20981	3
20984	3
20990	3
20992	3
20993	3
20994	3
20995	3
20998	3
21003	3
21004	3
21009	3
21012	3
21016	3
21019	3
21021	3
21023	3
21025	3
21028	3
21035	3
21037	3
21040	3
21042	3
21045	3
21046	3
21050	3
21061	3
21064	3
21065	3
21071	3
21072	3
21076	3
21077	3
21080	3
21082	3
21091	3
21092	3
21093	3
21094	3
21096	3
21100	3
21109	3
21115	3
21118	3
21119	3
21121	3
21122	3
21123	3
21126	3
21133	3
21143	3
21146	3
21148	3
21150	3
21151	3
21152	3
21156	3
21159	3
21161	3
21167	3
21170	3
21172	3
21175	3
21176	3
21177	3
21181	3
21184	3
21192	3
21195	3
21198	3
21200	3
21209	3
21212	3
21214	3
21217	3
21219	3
21222	3
21223	3
21224	3
21231	3
21234	3
21238	3
21243	3
21244	3
21248	3
21250	3
21256	3
21261	3
21262	3
21270	3
21271	3
21273	3
21278	3
21280	3
21281	3
21286	3
21287	3
21288	3
21294	3
21296	3
21302	3
21306	3
21309	3
21310	3
21318	3
21321	3
21322	3
21325	3
21326	3
21327	3
21329	3
21338	3
21340	3
21345	3
21347	3
21356	3
21360	3
21368	3
21370	3
21372	3
21373	3
21377	3
21389	3
21390	3
21392	3
21395	3
21397	3
21402	3
21405	3
21413	3
21414	3
21420	3
21423	3
21424	3
21431	3
21432	3
21433	3
21435	3
21439	3
21441	3
21445	3
21446	3
21447	3
21448	3
21449	3
21460	3
21463	3
21467	3
21471	3
21472	3
21482	3
21483	3
21486	3
21487	3
21490	3
21498	3
21499	3
21500	3
21504	3
21508	3
21509	3
21512	3
21515	3
21516	3
21521	3
21524	3
21528	3
21536	3
21542	3
21543	3
21544	3
21546	3
21548	3
21550	3
21552	3
21553	3
21554	3
21555	3
21556	3
21560	3
21561	3
21562	3
21566	3
21568	3
21580	3
21582	3
21584	3
21586	3
21587	3
21589	3
21590	3
21591	3
21592	3
21594	3
21595	3
21596	3
21599	3
21616	3
21617	3
21618	3
21619	3
21625	3
21626	3
21634	3
21640	3
21646	3
21647	3
21650	3
21656	3
21663	3
21665	3
21672	3
21676	3
21678	3
21681	3
21682	3
21683	3
21684	3
21687	3
21690	3
21691	3
21697	3
21700	3
21702	3
21705	3
21714	3
21728	3
21731	3
21734	3
21737	3
21738	3
21758	3
21762	3
21764	3
21765	3
21771	3
21772	3
21777	3
21786	3
21789	3
21791	3
21792	3
21793	3
21794	3
21795	3
21797	3
21805	3
21806	3
21807	3
21808	3
21810	3
21823	3
21830	3
21835	3
21836	3
21842	3
21843	3
21844	3
21854	3
21855	3
21858	3
21862	3
21866	3
21868	3
21876	3
21883	3
21885	3
21897	3
21903	3
21907	3
21919	3
21927	3
21932	3
21934	3
21935	3
21936	3
21940	3
21944	3
21947	3
21951	3
21954	3
21955	3
21958	3
21961	3
21965	3
21969	3
21974	3
21987	3
21991	3
21996	3
21999	3
22000	3
22001	3
22005	3
22011	3
22012	3
22014	3
22016	3
22019	3
22021	3
22023	3
22028	3
22040	3
22042	3
22046	3
22049	3
22055	3
22057	3
22064	3
22065	3
22072	3
22074	3
22077	3
22079	3
22080	3
22093	3
22097	3
22103	3
22105	3
22106	3
22109	3
22110	3
22115	3
22116	3
22121	3
22127	3
22130	3
22132	3
22138	3
22139	3
22141	3
22143	3
22144	3
22147	3
22151	3
22153	3
22154	3
22159	3
22160	3
22168	3
22175	3
22184	3
22191	3
22197	3
22208	3
22209	3
22216	3
22217	3
22221	3
22222	3
22225	3
22237	3
22242	3
22243	3
22247	3
22250	3
22254	3
22255	3
22257	3
22258	3
22263	3
22266	3
22269	3
22270	3
22272	3
22278	3
22279	3
22283	3
22287	3
22289	3
22290	3
22291	3
22294	3
22295	3
22296	3
22298	3
22299	3
22302	3
22304	3
22306	3
22307	3
22308	3
22311	3
22313	3
22317	3
22318	3
22322	3
22323	3
22333	3
22338	3
22343	3
22344	3
22345	3
22347	3
22348	3
22352	3
22359	3
22361	3
22362	3
22364	3
22365	3
22367	3
22369	3
22372	3
22374	3
22385	3
22386	3
22388	3
22389	3
22390	3
22392	3
22397	3
22399	3
22403	3
22411	3
22414	3
22417	3
22421	3
22424	3
22425	3
22428	3
22434	3
22443	3
22449	3
22450	3
22454	3
22455	3
22461	3
22463	3
22465	3
22466	3
22472	3
22475	3
22476	3
22478	3
22481	3
22484	3
22485	3
22489	3
22495	3
22501	3
22502	3
22504	3
22508	3
22514	3
22516	3
22519	3
22520	3
22522	3
22523	3
22524	3
22529	3
22530	3
22533	3
22534	3
22535	3
22536	3
22537	3
22543	3
22549	3
22551	3
22553	3
22560	3
22561	3
22562	3
22566	3
22570	3
22575	3
22576	3
22584	3
22592	3
22596	3
22601	3
22604	3
22605	3
22613	3
22617	3
22622	3
22627	3
22636	3
22637	3
22639	3
22648	3
22649	3
22655	3
22656	3
22658	3
22659	3
22662	3
22676	3
22685	3
22691	3
22692	3
22694	3
22696	3
22702	3
22703	3
22705	3
22710	3
22721	3
22723	3
22724	3
22725	3
22726	3
22728	3
22733	3
22738	3
22742	3
22744	3
22746	3
22750	3
22754	3
22756	3
22757	3
22763	3
22765	3
22778	3
22779	3
22784	3
22787	3
22789	3
22792	3
22795	3
22808	3
22809	3
22817	3
22823	3
22824	3
22826	3
22827	3
22830	3
22833	3
22840	3
22843	3
22848	3
22851	3
22864	3
22874	3
22880	3
22881	3
22887	3
22891	3
22892	3
22897	3
22898	3
22901	3
22903	3
22907	3
22908	3
22909	3
22914	3
22922	3
22926	3
22927	3
22929	3
22930	3
22931	3
22940	3
22942	3
22949	3
22950	3
22954	3
22956	3
22967	3
22976	3
22977	3
22979	3
22982	3
22986	3
22990	3
22991	3
22997	3
22999	3
23008	3
23010	3
23017	3
23021	3
23024	3
23027	3
23029	3
23034	3
23038	3
23039	3
23040	3
23041	3
23044	3
23047	3
23053	3
23055	3
23073	3
23075	3
23080	3
23084	3
23087	3
23091	3
23092	3
23096	3
23097	3
23100	3
23101	3
23111	3
23114	3
23116	3
23119	3
23120	3
23124	3
23129	3
23136	3
23139	3
23142	3
23148	3
23150	3
23151	3
23160	3
23162	3
23177	3
23188	3
23193	3
23194	3
23198	3
23199	3
23206	3
23207	3
23209	3
23211	3
23212	3
23215	3
23216	3
23219	3
23227	3
23231	3
23232	3
23233	3
23238	3
23240	3
23244	3
23245	3
23247	3
23249	3
23254	3
23258	3
23261	3
23263	3
23265	3
23266	3
23267	3
23268	3
23271	3
23277	3
23290	3
23298	3
23300	3
23301	3
23303	3
23306	3
23310	3
23311	3
23312	3
23314	3
23315	3
23319	3
23323	3
23334	3
23340	3
23344	3
23346	3
23347	3
23349	3
23350	3
23352	3
23354	3
23355	3
23357	3
23358	3
23360	3
23364	3
23366	3
23367	3
23370	3
23372	3
23378	3
23379	3
23380	3
23381	3
23382	3
23383	3
23384	3
23385	3
23387	3
23390	3
23393	3
23395	3
23396	3
23398	3
23399	3
23402	3
23403	3
23409	3
23410	3
23411	3
23413	3
23414	3
23416	3
23417	3
23420	3
23422	3
23423	3
23431	3
23432	3
23433	3
23434	3
23438	3
23445	3
23446	3
23450	3
23456	3
23458	3
23460	3
23462	3
23465	3
23466	3
23469	3
23470	3
23473	3
23475	3
23482	3
23483	3
23485	3
23486	3
23487	3
23495	3
23496	3
23497	3
23498	3
23499	3
23503	3
23505	3
23507	3
23511	3
23514	3
23515	3
23520	3
23525	3
23527	3
23534	3
23535	3
23538	3
23539	3
23546	3
23548	3
23552	3
23555	3
23556	3
23557	3
23558	3
23562	3
23565	3
23566	3
23568	3
23569	3
23570	3
23575	3
23579	3
23584	3
23585	3
23587	3
23591	3
23593	3
23596	3
23600	3
23601	3
23604	3
23608	3
23612	3
23616	3
23625	3
23627	3
23632	3
23647	3
23648	3
23653	3
23663	3
23664	3
23670	3
23671	3
23675	3
23678	3
23680	3
23682	3
23683	3
23694	3
23703	3
23707	3
23711	3
23715	3
23721	3
23725	3
23735	3
23736	3
23738	3
23740	3
23741	3
23744	3
23750	3
23752	3
23753	3
23758	3
23768	3
23771	3
23772	3
23773	3
23774	3
23782	3
23786	3
23787	3
23789	3
23791	3
23793	3
23796	3
23798	3
23802	3
23803	3
23813	3
23822	3
23829	3
23830	3
23831	3
23834	3
23838	3
23840	3
23842	3
23844	3
23850	3
23870	3
23878	3
23882	3
23884	3
23889	3
23897	3
23898	3
23899	3
23900	3
23902	3
23903	3
23904	3
23905	3
23913	3
23916	3
23918	3
23921	3
23933	3
23937	3
23944	3
23947	3
23955	3
23959	3
23960	3
23962	3
23965	3
23968	3
23971	3
23973	3
23974	3
23981	3
23987	3
23995	3
23998	3
24001	3
24003	3
24006	3
24009	3
24011	3
24019	3
24024	3
24026	3
24030	3
24045	3
24048	3
24062	3
24066	3
24068	3
24073	3
24082	3
24085	3
24087	3
24094	3
24096	3
24098	3
24099	3
24100	3
24103	3
24107	3
24138	3
24139	3
24157	3
24159	3
24160	3
24177	3
24180	3
24183	3
24189	3
24191	3
24195	3
24202	3
24203	3
24209	3
24210	3
24213	3
24216	3
24219	3
24233	3
24240	3
24242	3
24246	3
24249	3
24258	3
24266	3
24267	3
24268	3
24273	3
24283	3
24292	3
24296	3
24302	3
24303	3
24313	3
24320	3
24331	3
24334	3
24336	3
24342	3
24345	3
24346	3
24353	3
24360	3
24369	3
24376	3
24400	3
24410	3
24411	3
24414	3
24427	3
24432	3
24434	3
24436	3
24437	3
24438	3
24444	3
24462	3
24473	3
24475	3
24481	3
24482	3
24497	3
24499	3
24502	3
24512	3
24520	3
24521	3
24525	3
24532	3
24533	3
24534	3
24537	3
24545	3
24553	3
24554	3
24560	3
24561	3
24563	3
24578	3
24580	3
24593	3
24604	3
24612	3
24614	3
24622	3
24627	3
24628	3
24632	3
24633	3
24634	3
24636	3
24638	3
24640	3
24643	3
24648	3
24650	3
24654	3
24655	3
24659	3
24661	3
24663	3
24664	3
24665	3
24666	3
24668	3
24673	3
24677	3
24687	3
24691	3
24693	3
24694	3
24697	3
24706	3
24707	3
24710	3
24716	3
24734	3
24742	3
24747	3
24748	3
24750	3
24752	3
24753	3
24754	3
24755	3
24757	3
24763	3
24766	3
24777	3
24783	3
24785	3
24786	3
24787	3
24791	3
24805	3
24816	3
24820	3
24824	3
24834	3
24840	3
24844	3
24850	3
24851	3
24855	3
24859	3
24861	3
24867	3
24870	3
24881	3
24889	3
24893	3
24897	3
24898	3
24900	3
24901	3
24902	3
24905	3
24906	3
24911	3
24919	3
24923	3
24924	3
24925	3
24927	3
24928	3
24930	3
24940	3
24943	3
24947	3
24952	3
24953	3
24955	3
24956	3
24957	3
24960	3
24967	3
24970	3
24973	3
24975	3
24977	3
24979	3
24983	3
24984	3
24992	3
25002	3
25003	3
25005	3
25015	3
25018	3
25021	3
25022	3
25024	3
25025	3
25026	3
25027	3
25031	3
25041	3
25042	3
25044	3
25046	3
25051	3
25056	3
25062	3
25070	3
25072	3
25074	3
25075	3
25077	3
25080	3
25092	3
25093	3
25094	3
25110	3
25120	3
25123	3
25127	3
25128	3
25129	3
25131	3
25138	3
25141	3
25143	3
25144	3
25147	3
25164	3
25165	3
25169	3
25170	3
25172	3
25175	3
25176	3
25178	3
25180	3
25181	3
25183	3
25184	3
25186	3
25192	3
25194	3
25197	3
25198	3
25202	3
25205	3
25206	3
25211	3
25214	3
25217	3
25218	3
25220	3
25223	3
25227	3
25228	3
25229	3
25236	3
25238	3
25239	3
25244	3
25246	3
25248	3
25250	3
25251	3
25254	3
25255	3
25263	3
25264	3
25267	3
25275	3
25280	3
25281	3
25286	3
25307	3
25316	3
25318	3
25326	3
25327	3
25328	3
25330	3
25338	3
25341	3
25343	3
25345	3
25346	3
25350	3
25351	3
25353	3
25356	3
25357	3
25358	3
25359	3
25362	3
25365	3
25369	3
25380	3
25384	3
25405	3
25411	3
25414	3
25424	3
25425	3
25426	3
25431	3
25432	3
25433	3
25442	3
25445	3
25446	3
25449	3
25454	3
25455	3
25458	3
25459	3
25460	3
25464	3
25469	3
25470	3
25472	3
25473	3
25474	3
25479	3
25480	3
25483	3
25486	3
25495	3
25500	3
25502	3
25509	3
25511	3
25512	3
25516	3
25517	3
25518	3
25527	3
25529	3
25538	3
25541	3
25546	3
25550	3
25551	3
25557	3
25558	3
25564	3
25567	3
25568	3
25569	3
25572	3
25574	3
25575	3
25578	3
25582	3
25583	3
25584	3
25587	3
25590	3
25592	3
25597	3
25602	3
25603	3
25607	3
25613	3
25615	3
25622	3
25626	3
25627	3
25632	3
25636	3
25640	3
25641	3
25646	3
25655	3
25658	3
25659	3
25662	3
25663	3
25664	3
25665	3
25672	3
25673	3
25675	3
25677	3
25678	3
25679	3
25681	3
25682	3
25685	3
25689	3
25696	3
25699	3
25705	3
25706	3
25707	3
25708	3
25709	3
25712	3
25713	3
25716	3
25717	3
25719	3
25722	3
25726	3
25729	3
25733	3
25735	3
25737	3
25740	3
25742	3
25744	3
25747	3
25751	3
25752	3
25762	3
25763	3
25768	3
25770	3
25772	3
25776	3
25778	3
25782	3
25784	3
25788	3
25789	3
25790	3
25792	3
25795	3
25797	3
25799	3
25801	3
25802	3
25806	3
25807	3
25808	3
25811	3
25812	3
25816	3
25819	3
25820	3
25823	3
25824	3
25826	3
25829	3
25832	3
25833	3
25834	3
25836	3
25838	3
25839	3
25842	3
25843	3
25845	3
25848	3
25849	3
25851	3
25854	3
25855	3
25859	3
25862	3
25864	3
25869	3
25870	3
25872	3
25875	3
25877	3
25882	3
25883	3
25884	3
25886	3
25887	3
25895	3
25896	3
25899	3
25901	3
25903	3
25909	3
25910	3
25913	3
25914	3
25923	3
25926	3
25928	3
25929	3
25933	3
25935	3
25938	3
25940	3
25944	3
25945	3
25954	3
25956	3
25958	3
25962	3
25965	3
25967	3
25969	3
25972	3
25973	3
25976	3
25977	3
25985	3
25991	3
25997	3
25998	3
26000	3
26002	3
26005	3
26008	3
26009	3
26011	3
26014	3
26015	3
26016	3
26019	3
26020	3
26021	3
26032	3
26044	3
26048	3
26049	3
26051	3
26052	3
26053	3
26055	3
26056	3
26057	3
26058	3
26059	3
26061	3
26066	3
26068	3
26070	3
26072	3
26075	3
26078	3
26080	3
26082	3
26086	3
26089	3
26090	3
26091	3
26093	3
26100	3
26101	3
26102	3
26103	3
26105	3
26107	3
26108	3
26112	3
26114	3
26115	3
26116	3
26117	3
26119	3
26126	3
26127	3
26128	3
26129	3
26130	3
26139	3
26141	3
26142	3
26145	3
26146	3
26147	3
26148	3
26149	3
26151	3
26154	3
26155	3
26157	3
26158	3
26160	3
26162	3
26163	3
26164	3
26166	3
26169	3
26173	3
26174	3
26176	3
26177	3
26179	3
26183	3
26185	3
26188	3
26190	3
26193	3
26195	3
26196	3
26197	3
26200	3
26201	3
26205	3
26207	3
26210	3
26213	3
26220	3
26223	3
26227	3
26230	3
26233	3
26234	3
26236	3
26237	3
26240	3
26242	3
26245	3
26246	3
26250	3
26254	3
26256	3
26259	3
26260	3
26261	3
26263	3
26264	3
26266	3
26269	3
26273	3
26275	3
26278	3
26283	3
26285	3
26288	3
26289	3
26291	3
26292	3
26294	3
26300	3
26306	3
26313	3
26315	3
26319	3
26320	3
26321	3
26324	3
26329	3
26332	3
26334	3
26336	3
26339	3
26341	3
26343	3
26344	3
26347	3
26350	3
26360	3
26362	3
26363	3
26364	3
26369	3
26375	3
26378	3
26392	3
26395	3
26406	3
26407	3
26409	3
26411	3
26413	3
26418	3
26419	3
26420	3
26423	3
26424	3
26425	3
26427	3
26430	3
26431	3
26432	3
26433	3
26440	3
26441	3
26442	3
26445	3
26448	3
26450	3
26451	3
26453	3
26460	3
26462	3
26463	3
26464	3
26467	3
26468	3
26469	3
26470	3
26474	3
26476	3
26477	3
26479	3
26481	3
26483	3
26488	3
26489	3
26493	3
26494	3
26496	3
26504	3
26505	3
26507	3
26508	3
26513	3
26514	3
26516	3
26519	3
26520	3
26523	3
26524	3
26528	3
26538	3
26540	3
26542	3
26546	3
26547	3
26548	3
26549	3
26550	3
26551	3
26553	3
26555	3
26557	3
26567	3
26572	3
26573	3
26574	3
26579	3
26580	3
26581	3
26582	3
26586	3
26593	3
26594	3
26595	3
26596	3
26601	3
26607	3
26609	3
26610	3
26613	3
26616	3
26617	3
26619	3
26620	3
26621	3
26627	3
26628	3
26632	3
26633	3
26641	3
26645	3
26658	3
26679	3
26681	3
26683	3
26688	3
26689	3
26691	3
26692	3
26693	3
26697	3
26701	3
26703	3
26709	3
26727	3
26732	3
26741	3
26749	3
26758	3
26760	3
26761	3
26763	3
26769	3
26772	3
26773	3
26782	3
26809	3
26810	3
26811	3
26826	3
26828	3
26830	3
26833	3
26838	3
26841	3
26846	3
26853	3
26875	3
26876	3
26877	3
26878	3
26880	3
26882	3
26884	3
26888	3
26890	3
26891	3
26892	3
26893	3
26897	3
26901	3
26906	3
26911	3
26912	3
26919	3
26926	3
26936	3
26937	3
26941	3
26943	3
26952	3
26953	3
26958	3
26962	3
26963	3
26968	3
26976	3
26983	3
26985	3
26987	3
26988	3
26991	3
26998	3
26999	3
27004	3
27006	3
27008	3
27018	3
27020	3
27021	3
27023	3
27024	3
27026	3
27031	3
27037	3
27040	3
27043	3
27047	3
27048	3
27054	3
27057	3
27061	3
27067	3
27070	3
27071	3
27073	3
27076	3
27082	3
27091	3
27093	3
27094	3
27096	3
27102	3
27104	3
27111	3
27112	3
27115	3
27116	3
27119	3
27121	3
27123	3
27125	3
27128	3
27131	3
27134	3
27137	3
27139	3
27142	3
27147	3
27148	3
27155	3
27161	3
27173	3
27176	3
27179	3
27180	3
27181	3
27182	3
27185	3
27188	3
27191	3
27192	3
27195	3
27198	3
27210	3
27211	3
27213	3
27218	3
27221	3
27227	3
27229	3
27230	3
27231	3
27235	3
27237	3
27238	3
27241	3
27244	3
27250	3
27257	3
27264	3
27266	3
27267	3
27282	3
27285	3
27292	3
27296	3
27299	3
27310	3
27311	3
27317	3
27320	3
27321	3
27340	3
27341	3
27343	3
27346	3
27349	3
27350	3
27353	3
27354	3
27356	3
27360	3
27365	3
27366	3
27369	3
27373	3
27374	3
27379	3
27381	3
27391	3
27401	3
27404	3
27408	3
27409	3
27413	3
27420	3
27422	3
27427	3
27430	3
27431	3
27432	3
27433	3
27436	3
27441	3
27445	3
27448	3
27452	3
27453	3
27455	3
27460	3
27462	3
27463	3
27475	3
27477	3
27478	3
27483	3
27487	3
27488	3
27492	3
27493	3
27498	3
27500	3
27503	3
27509	3
27521	3
27529	3
27530	3
27531	3
27533	3
27535	3
27542	3
27543	3
27546	3
27549	3
27557	3
27559	3
27564	3
27571	3
27575	3
27580	3
27581	3
27582	3
27587	3
27591	3
27602	3
27607	3
27608	3
27614	3
27618	3
27619	3
27623	3
27627	3
27629	3
27632	3
27633	3
27637	3
27638	3
27640	3
27641	3
27646	3
27651	3
27653	3
27666	3
27668	3
27672	3
27673	3
27674	3
27676	3
27681	3
27684	3
27688	3
27691	3
27694	3
27697	3
27701	3
27718	3
27720	3
27721	3
27729	3
27733	3
27734	3
27735	3
27741	3
27742	3
27745	3
27751	3
27752	3
27754	3
27762	3
27769	3
27770	3
27775	3
27777	3
27782	3
27783	3
27784	3
27789	3
27792	3
27794	3
27795	3
27797	3
27798	3
27799	3
27800	3
27801	3
27806	3
27808	3
27810	3
27819	3
27820	3
27821	3
27822	3
27823	3
27826	3
27827	3
27831	3
27834	3
27841	3
27845	3
27849	3
27850	3
27851	3
27852	3
27853	3
27856	3
27857	3
27858	3
27861	3
27862	3
27863	3
27864	3
27865	3
27867	3
27868	3
27869	3
27870	3
27872	3
27875	3
27876	3
27877	3
27880	3
27883	3
27886	3
27887	3
27891	3
27892	3
27894	3
27906	3
27911	3
27912	3
27914	3
27917	3
27918	3
27920	3
27921	3
27925	3
27928	3
27929	3
27930	3
27933	3
27937	3
27946	3
27949	3
27952	3
27955	3
27956	3
27959	3
27961	3
27962	3
27965	3
27966	3
27967	3
27969	3
27970	3
27971	3
27974	3
27978	3
27980	3
27982	3
27985	3
27989	3
27990	3
27992	3
27993	3
27994	3
27995	3
28000	3
28003	3
28005	3
28007	3
28013	3
28015	3
28021	3
28022	3
28023	3
28025	3
28027	3
28031	3
28032	3
28035	3
28039	3
28041	3
28051	3
28054	3
28055	3
28056	3
28057	3
28059	3
28060	3
28070	3
28072	3
28075	3
28078	3
28079	3
28080	3
28081	3
28084	3
28085	3
28086	3
28087	3
28090	3
28091	3
28092	3
28093	3
28097	3
28114	3
28121	3
28127	3
28131	3
28140	3
28142	3
28143	3
28149	3
28151	3
28157	3
28158	3
28159	3
28184	3
28185	3
28186	3
28187	3
28190	3
28193	3
28194	3
28195	3
28196	3
28201	3
28202	3
28206	3
28219	3
28222	3
28223	3
28224	3
28239	3
28240	3
28249	3
28250	3
28251	3
28252	3
28253	3
28254	3
28255	3
28258	3
28261	3
28270	3
28274	3
28275	3
28278	3
28279	3
28280	3
28281	3
28282	3
28283	3
28286	3
28290	3
28297	3
28298	3
28303	3
28309	3
28310	3
28312	3
28314	3
28319	3
28322	3
28328	3
28330	3
28332	3
28334	3
28337	3
28348	3
28352	3
28354	3
28358	3
28364	3
28368	3
28370	3
28371	3
28372	3
28373	3
28374	3
28375	3
28377	3
28382	3
28385	3
28387	3
28393	3
28394	3
28399	3
28408	3
28413	3
28417	3
28418	3
28421	3
28422	3
28423	3
28428	3
28431	3
28432	3
28434	3
28437	3
28440	3
28442	3
28443	3
28444	3
28453	3
28454	3
28456	3
28457	3
28458	3
28461	3
28465	3
28466	3
28467	3
28471	3
28472	3
28474	3
28482	3
28483	3
28485	3
28490	3
28492	3
28495	3
28496	3
28498	3
28500	3
28509	3
28512	3
28516	3
28517	3
28538	3
28543	3
28551	3
28552	3
28553	3
28558	3
28561	3
28563	3
28565	3
28573	3
28575	3
28578	3
28579	3
28582	3
28594	3
28597	3
28598	3
28605	3
28608	3
28610	3
28612	3
28613	3
28621	3
28625	3
28627	3
28636	3
28639	3
28640	3
28653	3
28654	3
28660	3
28666	3
28667	3
28669	3
28672	3
28674	3
28676	3
28677	3
28679	3
28688	3
28692	3
28693	3
28697	3
28703	3
28709	3
28711	3
28713	3
28716	3
28717	3
28718	3
28719	3
28731	3
28733	3
28735	3
28736	3
28738	3
28748	3
28750	3
28759	3
28768	3
28776	3
28779	3
28780	3
28789	3
28791	3
28797	3
28802	3
28804	3
28807	3
28810	3
28811	3
28817	3
28818	3
28825	3
28828	3
28832	3
28833	3
28843	3
28845	3
28846	3
28847	3
28848	3
28851	3
28856	3
28860	3
28868	3
28873	3
28874	3
28878	3
28880	3
28881	3
28882	3
28887	3
28888	3
28890	3
28893	3
28895	3
28898	3
28899	3
28901	3
28904	3
28906	3
28910	3
28912	3
28917	3
28919	3
28920	3
28929	3
28930	3
28931	3
28933	3
28935	3
28938	3
28943	3
28944	3
28947	3
28956	3
28965	3
28971	3
28976	3
28978	3
28986	3
28995	3
28999	3
29003	3
29004	3
29005	3
29014	3
29015	3
29023	3
29029	3
29030	3
29034	3
29040	3
29042	3
29049	3
29050	3
29056	3
29057	3
29058	3
29063	3
29069	3
29073	3
29083	3
29085	3
29092	3
29094	3
29102	3
29105	3
29106	3
29115	3
29116	3
29117	3
29118	3
29128	3
29133	3
29135	3
29150	3
29153	3
29154	3
29155	3
29157	3
29160	3
29165	3
29171	3
29175	3
29177	3
29178	3
29180	3
29187	3
29190	3
29193	3
29203	3
29214	3
29217	3
29220	3
29221	3
29230	3
29231	3
29237	3
29247	3
29249	3
29256	3
29275	3
29280	3
29283	3
29284	3
29295	3
29296	3
29297	3
29298	3
29300	3
29301	3
29303	3
29306	3
29307	3
29309	3
29312	3
29314	3
29316	3
29323	3
29325	3
29328	3
29329	3
29331	3
29332	3
29334	3
29335	3
29337	3
29339	3
29342	3
29347	3
29349	3
29351	3
29352	3
29355	3
29356	3
29361	3
29362	3
29365	3
29366	3
29370	3
29371	3
29373	3
29374	3
29376	3
29378	3
29379	3
29380	3
29382	3
29384	3
29385	3
29386	3
29388	3
29389	3
29390	3
29392	3
29398	3
29399	3
29402	3
29403	3
29404	3
29406	3
29409	3
29410	3
29414	3
29416	3
29417	3
29422	3
29423	3
29424	3
29427	3
29430	3
29434	3
29435	3
29444	3
29447	3
29448	3
29453	3
29454	3
29457	3
29458	3
29459	3
29463	3
29464	3
29465	3
29466	3
29471	3
29472	3
29473	3
29480	3
29481	3
29482	3
29483	3
29484	3
29485	3
29488	3
29489	3
29492	3
29493	3
29494	3
29497	3
29499	3
29500	3
29502	3
29504	3
29505	3
29508	3
29509	3
29511	3
29516	3
29519	3
29520	3
29522	3
29536	3
29538	3
29545	3
29552	3
29553	3
29555	3
29556	3
29559	3
29560	3
29561	3
29562	3
29563	3
29567	3
29570	3
29571	3
29577	3
29578	3
29581	3
29582	3
29583	3
29586	3
29589	3
29593	3
29595	3
29598	3
29601	3
29602	3
29604	3
29605	3
29608	3
29610	3
29614	3
29615	3
29617	3
29621	3
29624	3
29628	3
29630	3
29631	3
29632	3
